codigo_ibge,municipio,populacao,ano
4127106,TELÊMACO BORBA - PR,77479,2025
4127205,TERRA BOA - PR,18168,2025
4127304,TERRA RICA - PR,14961,2025
4127403,TERRA ROXA - PR,18636,2025
4127502,TIBAGI - PR,20374,2025
4127601,TIJUCAS DO SUL - PR,18458,2025
4127700,TOLEDO - PR,160701,2025
4127809,TOMAZINA - PR,8523,2025
4127858,TRÊS BARRAS DO PARANÁ - PR,11157,2025
4127882,TUNAS DO PARANÁ - PR,6304,2025
4127908,TUNEIRAS DO OESTE - PR,8067,2025
4127957,TUPÃSSI - PR,8208,2025
4127965,TURVO - PR,14101,2025
4128005,UBIRATÃ - PR,25732,2025
4128104,UMUARAMA - PR,123059,2025
4128203,UNIÃO DA VITÓRIA - PR,56560,2025
4128302,UNIFLOR - PR,2106,2025
4128401,URAÍ - PR,10308,2025
4128500,WENCESLAU BRAZ - PR,19398,2025
4128534,VENTANIA - PR,9760,2025
4128559,VERA CRUZ DO OESTE - PR,8178,2025
4128609,VERÊ - PR,8077,2025
4128625,ALTO PARAÍSO - PR,3067,2025
4128633,DOUTOR ULYSSES - PR,5744,2025
4128658,VIRMOND - PR,3828,2025
4128708,VITORINO - PR,10549,2025
4128807,XAMBRÊ - PR,5835,2025
4200051,ABDON BATISTA - SC,2629,2025
4200101,ABELARDO LUZ - SC,17767,2025
4200200,AGROLÂNDIA - SC,11646,2025
4200309,AGRONÔMICA - SC,6511,2025
4200408,ÁGUA DOCE - SC,6587,2025
4200507,ÁGUAS DE CHAPECÓ - SC,6123,2025
4200556,ÁGUAS FRIAS - SC,3000,2025
4200606,ÁGUAS MORNAS - SC,7193,2025
4200705,ALFREDO WAGNER - SC,10963,2025
4200754,ALTO BELA VISTA - SC,1847,2025
4200804,ANCHIETA - SC,5955,2025
4200903,ANGELINA - SC,5484,2025
4201000,ANITA GARIBALDI - SC,8339,2025
4201109,ANITÁPOLIS - SC,3761,2025
4201208,ANTÔNIO CARLOS - SC,12464,2025
4201257,APIÚNA - SC,10041,2025
4201273,ARABUTÃ - SC,4505,2025
4201307,ARAQUARI - SC,52079,2025
4201406,ARARANGUÁ - SC,76611,2025
4201505,ARMAZÉM - SC,9289,2025
4201604,ARROIO TRINTA - SC,3634,2025
4201653,ARVOREDO - SC,2623,2025
4201703,ASCURRA - SC,8720,2025
4201802,ATALANTA - SC,3265,2025
4201901,AURORA - SC,7241,2025
4201950,BALNEÁRIO ARROIO DO SILVA - SC,17786,2025
4202008,BALNEÁRIO CAMBORIÚ - SC,151674,2025
4202057,BALNEÁRIO BARRA DO SUL - SC,16953,2025
4202073,BALNEÁRIO GAIVOTA - SC,17986,2025
4202081,BANDEIRANTE - SC,3265,2025
4202099,BARRA BONITA - SC,1642,2025
4202107,BARRA VELHA - SC,52860,2025
4202131,BELA VISTA DO TOLDO - SC,5939,2025
4202156,BELMONTE - SC,2712,2025
4202206,BENEDITO NOVO - SC,10757,2025
4202305,BIGUAÇU - SC,83756,2025
4202404,BLUMENAU - SC,385558,2025
4202438,BOCAINA DO SUL - SC,3639,2025
4202453,BOMBINHAS - SC,28738,2025
4202503,BOM JARDIM DA SERRA - SC,3995,2025
4202537,BOM JESUS - SC,2896,2025
4202578,BOM JESUS DO OESTE - SC,2240,2025
4202602,BOM RETIRO - SC,8422,2025
4202701,BOTUVERÁ - SC,5705,2025
4202800,BRAÇO DO NORTE - SC,35985,2025
4202859,BRAÇO DO TROMBUDO - SC,4256,2025
4202875,BRUNÓPOLIS - SC,2433,2025
4202909,BRUSQUE - SC,155307,2025
4203006,CAÇADOR - SC,76298,2025
4203105,CAIBI - SC,6441,2025
4203154,CALMON - SC,3519,2025
4203204,CAMBORIÚ - SC,117324,2025
4203253,CAPÃO ALTO - SC,2636,2025
4203303,CAMPO ALEGRE - SC,12886,2025
4203402,CAMPO BELO DO SUL - SC,7324,2025
4203501,CAMPO ERÊ - SC,9864,2025
4203600,CAMPOS NOVOS - SC,39049,2025
4203709,CANELINHA - SC,13618,2025
4203808,CANOINHAS - SC,56948,2025
4203907,CAPINZAL - SC,24414,2025
4203956,CAPIVARI DE BAIXO - SC,25015,2025
4204004,CATANDUVAS - SC,11033,2025
4204103,CAXAMBU DO SUL - SC,4752,2025
4204152,CELSO RAMOS - SC,2864,2025
4204178,CERRO NEGRO - SC,3303,2025
4204194,CHAPADÃO DO LAGEADO - SC,3053,2025
4204202,CHAPECÓ - SC,282648,2025
4204251,COCAL DO SUL - SC,18106,2025
4204301,CONCÓRDIA - SC,87206,2025
4204350,CORDILHEIRA ALTA - SC,5192,2025
4204400,CORONEL FREITAS - SC,10604,2025
4204459,CORONEL MARTINS - SC,1993,2025
4204509,CORUPÁ - SC,15912,2025
4204558,CORREIA PINTO - SC,16253,2025
4204608,CRICIÚMA - SC,227438,2025
4204707,CUNHA PORÃ - SC,11242,2025
4204756,CUNHATAÍ - SC,2026,2025
4204806,CURITIBANOS - SC,41741,2025
4204905,DESCANSO - SC,8652,2025
4205001,DIONÍSIO CERQUEIRA - SC,15316,2025
4205100,DONA EMMA - SC,4435,2025
4205159,DOUTOR PEDRINHO - SC,3729,2025
4205175,ENTRE RIOS - SC,3561,2025
4205191,ERMO - SC,2354,2025
4205209,ERVAL VELHO - SC,5137,2025
4205308,FAXINAL DOS GUEDES - SC,11537,2025
4205357,FLOR DO SERTÃO - SC,1868,2025
4205407,FLORIANÓPOLIS - SC,587486,2025
4205431,FORMOSA DO SUL - SC,2752,2025
4205456,FORQUILHINHA - SC,34771,2025
4205506,FRAIBURGO - SC,34065,2025
4205555,FREI ROGÉRIO - SC,2437,2025
4205605,GALVÃO - SC,3168,2025
4205704,GAROPABA - SC,34070,2025
4205803,GARUVA - SC,19970,2025
4205902,GASPAR - SC,78344,2025
4206009,GOVERNADOR CELSO RAMOS - SC,18280,2025
4206108,GRÃO-PARÁ - SC,6403,2025
4206207,GRAVATAL - SC,13158,2025
4206306,GUABIRUBA - SC,26645,2025
4206405,GUARACIABA - SC,11071,2025
4206504,GUARAMIRIM - SC,51009,2025
4206603,GUARUJÁ DO SUL - SC,4893,2025
4206652,GUATAMBÚ - SC,9611,2025
4206702,HERVAL D'OESTE - SC,22222,2025
4206751,IBIAM - SC,2061,2025
4206801,IBICARÉ - SC,3295,2025
4206900,IBIRAMA - SC,20900,2025
4207007,IÇARA - SC,63489,2025
4207106,ILHOTA - SC,18627,2025
4207205,IMARUÍ - SC,12150,2025
4207304,IMBITUBA - SC,57256,2025
4207403,IMBUIA - SC,6166,2025
4207502,INDAIAL - SC,77888,2025
4207577,IOMERÊ - SC,2967,2025
4207601,IPIRA - SC,4622,2025
4207650,IPORÃ DO OESTE - SC,9759,2025
4207684,IPUAÇU - SC,8133,2025
4207700,IPUMIRIM - SC,8121,2025
4207759,IRACEMINHA - SC,3981,2025
4207809,IRANI - SC,10560,2025
4207858,IRATI - SC,2098,2025
4207908,IRINEÓPOLIS - SC,10427,2025
4208005,ITÁ - SC,7370,2025
4208104,ITAIÓPOLIS - SC,22906,2025
4208203,ITAJAÍ - SC,294850,2025
4208302,ITAPEMA - SC,86116,2025
4208401,ITAPIRANGA - SC,17268,2025
4208450,ITAPOÁ - SC,36033,2025
4208500,ITUPORANGA - SC,28461,2025
4208609,JABORÁ - SC,4461,2025
4208708,JACINTO MACHADO - SC,10818,2025
4208807,JAGUARUNA - SC,21570,2025
4208906,JARAGUÁ DO SUL - SC,199519,2025
4208955,JARDINÓPOLIS - SC,1810,2025
4209003,JOAÇABA - SC,31809,2025
4209102,JOINVILLE - SC,664541,2025
4209151,JOSÉ BOITEUX - SC,6415,2025
4209177,JUPIÁ - SC,2713,2025
4209201,LACERDÓPOLIS - SC,2302,2025
4209300,LAGES - SC,172458,2025
4209409,LAGUNA - SC,44060,2025
4209458,LAJEADO GRANDE - SC,1791,2025
4209508,LAURENTINO - SC,8605,2025
4209607,LAURO MÜLLER - SC,14628,2025
4209706,LEBON RÉGIS - SC,11575,2025
4209805,LEOBERTO LEAL - SC,3379,2025
4209854,LINDÓIA DO SUL - SC,4604,2025
4209904,LONTRAS - SC,13829,2025
4210001,LUIZ ALVES - SC,12246,2025
4210035,LUZERNA - SC,5951,2025
4210050,MACIEIRA - SC,1796,2025
4210100,MAFRA - SC,57262,2025
4210209,MAJOR GERCINO - SC,3253,2025
4210308,MAJOR VIEIRA - SC,7543,2025
4210407,MARACAJÁ - SC,8344,2025
4210506,MARAVILHA - SC,30743,2025
4210555,MAREMA - SC,2218,2025
4210605,MASSARANDUBA - SC,18122,2025
4210704,MATOS COSTA - SC,2789,2025
4210803,MELEIRO - SC,7128,2025
4210852,MIRIM DOCE - SC,2554,2025
4210902,MODELO - SC,4159,2025
4211009,MONDAÍ - SC,10206,2025
4211058,MONTE CARLO - SC,9218,2025
4211108,MONTE CASTELO - SC,7747,2025
4211207,MORRO DA FUMAÇA - SC,19490,2025
4211256,MORRO GRANDE - SC,3097,2025
4211306,NAVEGANTES - SC,96046,2025
4211405,NOVA ERECHIM - SC,5490,2025
4211454,NOVA ITABERABA - SC,4672,2025
4211504,NOVA TRENTO - SC,14395,2025
4211603,NOVA VENEZA - SC,14004,2025
4211652,NOVO HORIZONTE - SC,2661,2025
4211702,ORLEANS - SC,24686,2025
4211751,OTACÍLIO COSTA - SC,17873,2025
4211801,OURO - SC,7062,2025
4211850,OURO VERDE - SC,2195,2025
4211876,PAIAL - SC,2007,2025
4211892,PAINEL - SC,2216,2025
4211900,PALHOÇA - SC,253469,2025
4212007,PALMA SOLA - SC,7696,2025
4212056,PALMEIRA - SC,2658,2025
4212106,PALMITOS - SC,15781,2025
4212205,PAPANDUVA - SC,19769,2025
4212239,PARAÍSO - SC,4394,2025
4212254,PASSO DE TORRES - SC,14859,2025
4212270,PASSOS MAIA - SC,3997,2025
4212304,PAULO LOPES - SC,9879,2025
4212403,PEDRAS GRANDES - SC,4355,2025
4212502,PENHA - SC,36995,2025
4212601,PERITIBA - SC,3040,2025
4212650,PESCARIA BRAVA - SC,10615,2025
4212700,PETROLÂNDIA - SC,6996,2025
4212809,BALNEÁRIO PIÇARRAS - SC,30593,2025
4212908,PINHALZINHO - SC,23897,2025
4213005,PINHEIRO PRETO - SC,3631,2025
4213104,PIRATUBA - SC,6144,2025
4213153,PLANALTO ALEGRE - SC,3081,2025
4213203,POMERODE - SC,37003,2025
4213302,PONTE ALTA - SC,4390,2025
4213351,PONTE ALTA DO NORTE - SC,3241,2025
4213401,PONTE SERRADA - SC,10732,2025
4213500,PORTO BELO - SC,31557,2025
4213609,PORTO UNIÃO - SC,33694,2025
4213708,POUSO REDONDO - SC,18051,2025
4213807,PRAIA GRANDE - SC,8696,2025
4213906,PRESIDENTE CASTELLO BRANCO - SC,1707,2025
4214003,PRESIDENTE GETÚLIO - SC,21764,2025
4214102,PRESIDENTE NEREU - SC,2347,2025
4214151,PRINCESA - SC,3073,2025
4214201,QUILOMBO - SC,11433,2025
4214300,RANCHO QUEIMADO - SC,3484,2025
4214409,RIO DAS ANTAS - SC,6399,2025
4214508,RIO DO CAMPO - SC,6638,2025
4214607,RIO DO OESTE - SC,8071,2025
4214706,RIO DOS CEDROS - SC,11218,2025
4214805,RIO DO SUL - SC,77451,2025
4214904,RIO FORTUNA - SC,5044,2025
4215000,RIO NEGRINHO - SC,40132,2025
4215059,RIO RUFINO - SC,2429,2025
4215075,RIQUEZA - SC,4828,2025
4215109,RODEIO - SC,13491,2025
4215208,ROMELÂNDIA - SC,4684,2025
4215307,SALETE - SC,7656,2025
4215356,SALTINHO - SC,3604,2025
4215406,SALTO VELOSO - SC,4495,2025
4215455,SANGÃO - SC,13797,2025
4215505,SANTA CECÍLIA - SC,15749,2025
4215554,SANTA HELENA - SC,2476,2025
4215604,SANTA ROSA DE LIMA - SC,2131,2025
4215653,SANTA ROSA DO SUL - SC,10450,2025
4215679,SANTA TEREZINHA - SC,8015,2025
4215687,SANTA TEREZINHA DO PROGRESSO - SC,2534,2025
4215695,SANTIAGO DO SUL - SC,1732,2025
4215703,SANTO AMARO DA IMPERATRIZ - SC,30099,2025
4215752,SÃO BERNARDINO - SC,2715,2025
4215802,SÃO BENTO DO SUL - SC,87661,2025
4215901,SÃO BONIFÁCIO - SC,2982,2025
4216008,SÃO CARLOS - SC,10462,2025
4216057,SÃO CRISTÓVÃO DO SUL - SC,6489,2025
4216107,SÃO DOMINGOS - SC,9343,2025
4216206,SÃO FRANCISCO DO SUL - SC,56726,2025
4216255,SÃO JOÃO DO OESTE - SC,6467,2025
4216305,SÃO JOÃO BATISTA - SC,35336,2025
4216354,SÃO JOÃO DO ITAPERIÚ - SC,4827,2025
4216404,SÃO JOÃO DO SUL - SC,9278,2025
4216503,SÃO JOAQUIM - SC,26982,2025
4216602,SÃO JOSÉ - SC,295658,2025
4216701,SÃO JOSÉ DO CEDRO - SC,14538,2025
4216800,SÃO JOSÉ DO CERRITO - SC,8706,2025
4216909,SÃO LOURENÇO DO OESTE - SC,26056,2025
4217006,SÃO LUDGERO - SC,14444,2025
4217105,SÃO MARTINHO - SC,3520,2025
4217154,SÃO MIGUEL DA BOA VISTA - SC,1777,2025
4217204,SÃO MIGUEL DO OESTE - SC,47724,2025
4217253,SÃO PEDRO DE ALCÂNTARA - SC,6175,2025
4217303,SAUDADES - SC,10799,2025
4217402,SCHROEDER - SC,21710,2025
4217501,SEARA - SC,19399,2025
4217550,SERRA ALTA - SC,3370,2025
4217600,SIDERÓPOLIS - SC,14156,2025
4217709,SOMBRIO - SC,31722,2025
4217758,SUL BRASIL - SC,2900,2025
4217808,TAIÓ - SC,18909,2025
4217907,TANGARÁ - SC,8144,2025
4217956,TIGRINHOS - SC,2535,2025
4218004,TIJUCAS - SC,58695,2025
4218103,TIMBÉ DO SUL - SC,5503,2025
4218202,TIMBÓ - SC,49768,2025
4218251,TIMBÓ GRANDE - SC,7521,2025
4218301,TRÊS BARRAS - SC,20525,2025
4218350,TREVISO - SC,3920,2025
4218400,TREZE DE MAIO - SC,7633,2025
4218509,TREZE TÍLIAS - SC,9531,2025
4218608,TROMBUDO CENTRAL - SC,7599,2025
4218707,TUBARÃO - SC,116725,2025
4218756,TUNÁPOLIS - SC,5081,2025
4218806,TURVO - SC,13604,2025
4218855,UNIÃO DO OESTE - SC,2791,2025
4218905,URUBICI - SC,11064,2025
4218954,URUPEMA - SC,2751,2025
4219002,URUSSANGA - SC,21464,2025
4219101,VARGEÃO - SC,3726,2025
4219150,VARGEM - SC,2613,2025
4219176,VARGEM BONITA - SC,4597,2025
4219200,VIDAL RAMOS - SC,6266,2025
4219309,VIDEIRA - SC,59074,2025
4219358,VITOR MEIRELES - SC,5507,2025
4219408,WITMARSUM - SC,4513,2025
4219507,XANXERÊ - SC,54891,2025
4219606,XAVANTINA - SC,3583,2025
4219705,XAXIM - SC,34485,2025
4219853,ZORTÉA - SC,4257,2025
4220000,BALNEÁRIO RINCÃO - SC,17697,2025
4300034,ACEGUÁ - RS,4251,2025
4300059,ÁGUA SANTA - RS,4003,2025
4300109,AGUDO - RS,16341,2025
4300208,AJURICABA - RS,6843,2025
4300307,ALECRIM - RS,6219,2025
4300406,ALEGRETE - RS,74285,2025
4300455,ALEGRIA - RS,3705,2025
4300471,ALMIRANTE TAMANDARÉ DO SUL - RS,2007,2025
4300505,ALPESTRE - RS,7235,2025
4300554,ALTO ALEGRE - RS,1837,2025
4300570,ALTO FELIZ - RS,3145,2025
4300604,ALVORADA - RS,194062,2025
4300638,AMARAL FERRADOR - RS,5384,2025
4300646,AMETISTA DO SUL - RS,7826,2025
4300661,ANDRÉ DA ROCHA - RS,1156,2025
4300703,ANTA GORDA - RS,6080,2025
4300802,ANTÔNIO PRADO - RS,13332,2025
4300851,ARAMBARÉ - RS,4215,2025
4300877,ARARICÁ - RS,8831,2025
4300901,ARATIBA - RS,6618,2025
4301008,ARROIO DO MEIO - RS,22523,2025
4301057,ARROIO DO SAL - RS,11418,2025
4301073,ARROIO DO PADRE - RS,2650,2025
4301107,ARROIO DOS RATOS - RS,14934,2025
4301206,ARROIO DO TIGRE - RS,12291,2025
4301305,ARROIO GRANDE - RS,17879,2025
4301404,ARVOREZINHA - RS,10547,2025
4301503,AUGUSTO PESTANA - RS,7303,2025
4301552,ÁUREA - RS,3458,2025
4301602,BAGÉ - RS,121928,2025
4301636,BALNEÁRIO PINHAL - RS,15413,2025
4301651,BARÃO - RS,6496,2025
4301701,BARÃO DE COTEGIPE - RS,7320,2025
4301750,BARÃO DO TRIUNFO - RS,5972,2025
4301800,BARRACÃO - RS,4915,2025
4301859,BARRA DO GUARITA - RS,3231,2025
4301875,BARRA DO QUARAÍ - RS,4340,2025
4301909,BARRA DO RIBEIRO - RS,12473,2025
4301925,BARRA DO RIO AZUL - RS,1721,2025
4301958,BARRA FUNDA - RS,2557,2025
4302006,BARROS CASSAL - RS,9425,2025
4302055,BENJAMIN CONSTANT DO SUL - RS,2118,2025
4302105,BENTO GONÇALVES - RS,127977,2025
4302154,BOA VISTA DAS MISSÕES - RS,1968,2025
4302204,BOA VISTA DO BURICÁ - RS,7129,2025
4302220,BOA VISTA DO CADEADO - RS,2269,2025
4302238,BOA VISTA DO INCRA - RS,2314,2025
4302253,BOA VISTA DO SUL - RS,2815,2025
4302303,BOM JESUS - RS,11429,2025
4302352,BOM PRINCÍPIO - RS,13665,2025
4302378,BOM PROGRESSO - RS,2132,2025
4302402,BOM RETIRO DO SUL - RS,12587,2025
4302451,BOQUEIRÃO DO LEÃO - RS,6202,2025
4302501,BOSSOROCA - RS,5978,2025
4302584,BOZANO - RS,2195,2025
4302600,BRAGA - RS,3322,2025
4302659,BROCHIER - RS,5083,2025
4302709,BUTIÁ - RS,19421,2025
4302808,CAÇAPAVA DO SUL - RS,33501,2025
4302907,CACEQUI - RS,11300,2025
4303004,CACHOEIRA DO SUL - RS,82222,2025
4303103,CACHOEIRINHA - RS,141503,2025
4303202,CACIQUE DOBLE - RS,4692,2025
4303301,CAIBATÉ - RS,4795,2025
4303400,CAIÇARA - RS,4931,2025
4303509,CAMAQUÃ - RS,63961,2025
4303558,CAMARGO - RS,3060,2025
4303608,CAMBARÁ DO SUL - RS,6490,2025
4303673,CAMPESTRE DA SERRA - RS,3311,2025
4303707,CAMPINA DAS MISSÕES - RS,5999,2025
4303806,CAMPINAS DO SUL - RS,5388,2025
4303905,CAMPO BOM - RS,64719,2025
4304002,CAMPO NOVO - RS,5063,2025
4304101,CAMPOS BORGES - RS,3695,2025
4304200,CANDELÁRIA - RS,29775,2025
4304309,CÂNDIDO GODÓI - RS,6419,2025
4304358,CANDIOTA - RS,11012,2025
4304408,CANELA - RS,50715,2025
4304507,CANGUÇU - RS,50968,2025
4304606,CANOAS - RS,359840,2025
4304614,CANUDOS DO VALE - RS,1686,2025
4304622,CAPÃO BONITO DO SUL - RS,1769,2025
4304630,CAPÃO DA CANOA - RS,66234,2025
4304655,CAPÃO DO CIPÓ - RS,3187,2025
4304663,CAPÃO DO LEÃO - RS,27416,2025
4304671,CAPIVARI DO SUL - RS,4080,2025
4304689,CAPELA DE SANTANA - RS,11424,2025
4304697,CAPITÃO - RS,2994,2025
4304705,CARAZINHO - RS,63670,2025
4304713,CARAÁ - RS,7555,2025
4304804,CARLOS BARBOSA - RS,31585,2025
4304853,CARLOS GOMES - RS,1384,2025
4304903,CASCA - RS,9698,2025
4304952,CASEIROS - RS,3064,2025
4305009,CATUÍPE - RS,8834,2025
4305108,CAXIAS DO SUL - RS,479599,2025
4305116,CENTENÁRIO - RS,2777,2025
4305124,CERRITO - RS,5910,2025
4305132,CERRO BRANCO - RS,3859,2025
4305157,CERRO GRANDE - RS,2428,2025
4305173,CERRO GRANDE DO SUL - RS,9333,2025
4305207,CERRO LARGO - RS,14014,2025
4305306,CHAPADA - RS,9751,2025
4305355,CHARQUEADAS - RS,36110,2025
4305371,CHARRUA - RS,2800,2025
4305405,CHIAPETTA - RS,3991,2025
4305439,CHUÍ - RS,6409,2025
4305447,CHUVISCA - RS,4682,2025
4305454,CIDREIRA - RS,17583,2025
4305504,CIRÍACO - RS,4208,2025
4305587,COLINAS - RS,2474,2025
4305603,COLORADO - RS,3316,2025
4305702,CONDOR - RS,6538,2025
4305801,CONSTANTINA - RS,10631,2025
4305835,COQUEIRO BAIXO - RS,1308,2025
4305850,COQUEIROS DO SUL - RS,2248,2025
4305871,CORONEL BARROS - RS,2896,2025
4305900,CORONEL BICACO - RS,6214,2025
4305934,CORONEL PILAR - RS,1637,2025
4305959,COTIPORÃ - RS,3926,2025
4305975,COXILHA - RS,2718,2025
4306007,CRISSIUMAL - RS,13116,2025
4306056,CRISTAL - RS,7455,2025
4306072,CRISTAL DO SUL - RS,2745,2025
4306106,CRUZ ALTA - RS,60454,2025
4306130,CRUZALTENSE - RS,1650,2025
4306205,CRUZEIRO DO SUL - RS,12574,2025
4306304,DAVID CANABARRO - RS,4400,2025
4306320,DERRUBADAS - RS,2793,2025
4306353,DEZESSEIS DE NOVEMBRO - RS,2540,2025
4306379,DILERMANDO DE AGUIAR - RS,2856,2025
4306403,DOIS IRMÃOS - RS,31804,2025
4306429,DOIS IRMÃOS DAS MISSÕES - RS,2132,2025
4306452,DOIS LAJEADOS - RS,3156,2025
4306502,DOM FELICIANO - RS,13280,2025
4306551,DOM PEDRO DE ALCÂNTARA - RS,2617,2025
4306601,DOM PEDRITO - RS,38080,2025
4306700,DONA FRANCISCA - RS,3133,2025
4306734,DOUTOR MAURÍCIO CARDOSO - RS,4534,2025
4306759,DOUTOR RICARDO - RS,1924,2025
4306767,ELDORADO DO SUL - RS,41012,2025
4306809,ENCANTADO - RS,23520,2025
4306908,ENCRUZILHADA DO SUL - RS,24275,2025
4306924,ENGENHO VELHO - RS,1315,2025
4306932,ENTRE-IJUÍS - RS,9367,2025
4306957,ENTRE RIOS DO SUL - RS,2727,2025
4306973,EREBANGO - RS,3122,2025
4307005,ERECHIM - RS,109609,2025
4307054,ERNESTINA - RS,3097,2025
4307104,HERVAL - RS,6302,2025
4307203,ERVAL GRANDE - RS,5027,2025
4307302,ERVAL SECO - RS,6892,2025
4307401,ESMERALDA - RS,3264,2025
4307450,ESPERANÇA DO SUL - RS,3293,2025
4307500,ESPUMOSO - RS,15478,2025
4307559,ESTAÇÃO - RS,5685,2025
4307609,ESTÂNCIA VELHA - RS,49499,2025
4307708,ESTEIO - RS,78144,2025
4307807,ESTRELA - RS,33263,2025
4307815,ESTRELA VELHA - RS,3115,2025
4307831,EUGÊNIO DE CASTRO - RS,2683,2025
4307864,FAGUNDES VARELA - RS,2620,2025
4307906,FARROUPILHA - RS,72552,2025
4308003,FAXINAL DO SOTURNO - RS,6846,2025
4308052,FAXINALZINHO - RS,2572,2025
4308078,FAZENDA VILANOVA - RS,4405,2025
4308102,FELIZ - RS,13994,2025
4308201,FLORES DA CUNHA - RS,32015,2025
4308250,FLORIANO PEIXOTO - RS,1690,2025
4308300,FONTOURA XAVIER - RS,9710,2025
4308409,FORMIGUEIRO - RS,6527,2025
4308433,FORQUETINHA - RS,2441,2025
4308458,FORTALEZA DOS VALOS - RS,4569,2025
4308508,FREDERICO WESTPHALEN - RS,33726,2025
4308607,GARIBALDI - RS,35563,2025
4308656,GARRUCHOS - RS,2724,2025
4308706,GAURAMA - RS,5779,2025
4308805,GENERAL CÂMARA - RS,7743,2025
4308854,GENTIL - RS,1784,2025
4308904,GETÚLIO VARGAS - RS,16955,2025
4309001,GIRUÁ - RS,16273,2025
4309050,GLORINHA - RS,7851,2025
4309100,GRAMADO - RS,41705,2025
4309126,GRAMADO DOS LOUREIROS - RS,2047,2025
4309159,GRAMADO XAVIER - RS,3350,2025
4309209,GRAVATAÍ - RS,275430,2025
4309258,GUABIJU - RS,1441,2025
4309308,GUAÍBA - RS,95946,2025
4309407,GUAPORÉ - RS,26168,2025
4309506,GUARANI DAS MISSÕES - RS,7547,2025
4309555,HARMONIA - RS,5535,2025
4309571,HERVEIRAS - RS,2604,2025
4309605,HORIZONTINA - RS,19252,2025
4309654,HULHA NEGRA - RS,6102,2025
4309704,HUMAITÁ - RS,4772,2025
4309753,IBARAMA - RS,3787,2025
4309803,IBIAÇÁ - RS,4617,2025
4309902,IBIRAIARAS - RS,6827,2025
4309951,IBIRAPUITÃ - RS,3789,2025
4310009,IBIRUBÁ - RS,22106,2025
4310108,IGREJINHA - RS,34776,2025
4310207,IJUÍ - RS,87848,2025
4310306,ILÓPOLIS - RS,4245,2025
4310330,IMBÉ - RS,28027,2025
4310363,IMIGRANTE - RS,3149,2025
4310405,INDEPENDÊNCIA - RS,6557,2025
4310413,INHACORÁ - RS,2047,2025
4310439,IPÊ - RS,5490,2025
4310462,IPIRANGA DO SUL - RS,1748,2025
4310504,IRAÍ - RS,7619,2025
4310538,ITAARA - RS,5712,2025
4310553,ITACURUBI - RS,3038,2025
4310579,ITAPUCA - RS,1963,2025
4310603,ITAQUI - RS,36811,2025
4310652,ITATI - RS,2696,2025
4310702,ITATIBA DO SUL - RS,3240,2025
4310751,IVORÁ - RS,1962,2025
4310801,IVOTI - RS,23566,2025
4310850,JABOTICABA - RS,3847,2025
4310876,JACUIZINHO - RS,2066,2025
4310900,JACUTINGA - RS,3398,2025
4311007,JAGUARÃO - RS,27396,2025
4311106,JAGUARI - RS,10771,2025
4311122,JAQUIRANA - RS,3751,2025
4311130,JARI - RS,3412,2025
4311155,JÓIA - RS,7294,2025
4311205,JÚLIO DE CASTILHOS - RS,18545,2025
4311239,LAGOA BONITA DO SUL - RS,2283,2025
4311254,LAGOÃO - RS,5421,2025
4311270,LAGOA DOS TRÊS CANTOS - RS,1781,2025
4311304,LAGOA VERMELHA - RS,28622,2025
4311403,LAJEADO - RS,96879,2025
4311429,LAJEADO DO BUGRE - RS,2661,2025
4311502,LAVRAS DO SUL - RS,7290,2025
4311601,LIBERATO SALZANO - RS,4845,2025
4311627,LINDOLFO COLLOR - RS,6420,2025
4311643,LINHA NOVA - RS,1721,2025
4311700,MACHADINHO - RS,5867,2025
4311718,MAÇAMBARÁ - RS,4485,2025
4311734,MAMPITUBA - RS,3203,2025
4311759,MANOEL VIANA - RS,6915,2025
4311775,MAQUINÉ - RS,7593,2025
4311791,MARATÁ - RS,2521,2025
4311809,MARAU - RS,46748,2025
4311908,MARCELINO RAMOS - RS,4382,2025
4311981,MARIANA PIMENTEL - RS,4005,2025
4312005,MARIANO MORO - RS,1884,2025
4312054,MARQUES DE SOUZA - RS,4050,2025
4312104,MATA - RS,4782,2025
4312138,MATO CASTELHANO - RS,2611,2025
4312153,MATO LEITÃO - RS,5001,2025
4312179,MATO QUEIMADO - RS,1833,2025
4312203,MAXIMILIANO DE ALMEIDA - RS,4251,2025
4312252,MINAS DO LEÃO - RS,7661,2025
4312302,MIRAGUAÍ - RS,4501,2025
4312351,MONTAURI - RS,1530,2025
4312377,MONTE ALEGRE DOS CAMPOS - RS,3251,2025
4312385,MONTE BELO DO SUL - RS,2608,2025
4312401,MONTENEGRO - RS,66352,2025
4312427,MORMAÇO - RS,2815,2025
4312443,MORRINHOS DO SUL - RS,3133,2025
4312450,MORRO REDONDO - RS,6168,2025
4312476,MORRO REUTER - RS,6167,2025
4312500,MOSTARDAS - RS,12347,2025
4312609,MUÇUM - RS,4692,2025
4312617,MUITOS CAPÕES - RS,2937,2025
4312625,MULITERNO - RS,1754,2025
4312658,NÃO-ME-TOQUE - RS,18335,2025
4312674,NICOLAU VERGUEIRO - RS,1982,2025
4312708,NONOAI - RS,14074,2025
4312757,NOVA ALVORADA - RS,3229,2025
4312807,NOVA ARAÇÁ - RS,5098,2025
4312906,NOVA BASSANO - RS,9867,2025
4312955,NOVA BOA VISTA - RS,2089,2025
4313003,NOVA BRÉSCIA - RS,3104,2025
